Time,Amplitude
0.5945,5.11E-02
0.595,1.10E-01
0.5955,2.02E-01
0.596,3.47E-01
0.5965,5.17E-01
0.597,5.61E-01
0.5975,4.81E-01
0.598,3.81E-01
0.5985,2.97E-01
0.599,2.31E-01
0.5995,1.80E-01
0.6,1.41E-01
0.6005,1.10E-01
0.601,8.50E-02
0.6015,6.44E-02
0.602,4.71E-02
0.6025,3.21E-02
0.603,1.88E-02
0.6035,6.65E-03
0.604,-4.91E-03
0.6045,-1.63E-02
0.605,-2.80E-02
0.6055,-4.04E-02
0.606,-5.40E-02
0.6065,-6.94E-02
0.607,-8.70E-02
0.6075,-1.07E-01
0.608,-1.30E-01
0.6085,-1.56E-01
0.609,-1.83E-01
0.6095,-2.09E-01
0.61,-2.31E-01
0.6105,-2.47E-01
0.611,-2.55E-01
0.6115,-2.56E-01
0.612,-2.50E-01
0.6125,-2.39E-01
0.613,-2.25E-01
0.6135,-2.08E-01
0.614,-1.90E-01
0.6145,-1.72E-01
0.615,-1.54E-01
0.6155,-1.36E-01
0.616,-1.18E-01
0.6165,-1.02E-01
0.617,-8.52E-02
0.6175,-6.93E-02
0.618,-5.39E-02
0.6185,-3.88E-02
0.619,-2.40E-02
0.6195,-9.33E-03
0.62,5.17E-03
0.6205,1.96E-02
0.621,3.39E-02
0.6215,4.81E-02
0.622,6.20E-02
0.6225,7.55E-02
0.623,8.83E-02
0.6235,1.00E-01
0.624,1.11E-01
0.6245,1.19E-01
0.625,1.26E-01
0.6255,1.31E-01
0.626,1.34E-01
0.6265,1.34E-01
0.627,1.33E-01
0.6275,1.30E-01
0.628,1.26E-01
0.6285,1.22E-01
0.629,1.16E-01
0.6295,1.11E-01
0.63,1.05E-01
0.6305,9.90E-02
0.631,9.32E-02
0.6315,8.77E-02
0.632,8.23E-02
0.6325,7.72E-02
0.633,7.24E-02
0.6335,6.80E-02
0.634,6.38E-02
0.6345,5.99E-02
0.635,5.63E-02
0.6355,5.30E-02
0.636,5.00E-02
0.6365,4.72E-02
0.637,4.47E-02
0.6375,4.24E-02
0.638,4.04E-02
0.6385,3.86E-02
0.639,3.69E-02
0.6395,3.55E-02
0.64,3.42E-02
0.6405,3.31E-02
0.641,3.22E-02
0.6415,3.14E-02
0.642,3.07E-02
0.6425,3.02E-02
0.643,2.98E-02
0.6435,2.96E-02
0.644,2.94E-02
0.6445,2.94E-02
0.645,2.94E-02
0.6455,2.96E-02
0.646,2.98E-02
0.6465,3.01E-02
0.647,3.06E-02
0.6475,3.10E-02
0.648,3.16E-02
0.6485,3.22E-02
0.649,3.29E-02
0.6495,3.36E-02
0.65,3.43E-02
0.6505,3.51E-02
0.651,3.59E-02
0.6515,3.67E-02
0.652,3.75E-02
0.6525,3.82E-02
0.653,3.89E-02
0.6535,3.95E-02
0.654,4.00E-02
0.6545,4.03E-02
0.655,4.04E-02
0.6555,4.01E-02
0.656,3.96E-02
0.6565,3.86E-02
0.657,3.70E-02
0.6575,3.48E-02
0.658,3.17E-02
0.6585,2.77E-02
0.659,2.27E-02
0.6595,1.64E-02
0.66,8.79E-03
0.6605,-8.21E-05
0.661,-1.01E-02
0.6615,-2.08E-02
0.662,-3.14E-02
0.6625,-4.11E-02
0.663,-4.84E-02
0.6635,-5.21E-02
0.664,-5.10E-02
0.6645,-4.43E-02
0.665,-3.11E-02
0.6655,-1.07E-02
0.666,1.85E-02
0.6665,5.93E-02
0.667,1.18E-01
0.6675,2.08E-01
0.668,3.47E-01
0.6685,5.03E-01
0.669,5.44E-01
0.6695,4.71E-01
0.67,3.76E-01
0.6705,2.94E-01
0.671,2.29E-01
0.6715,1.79E-01
0.672,1.40E-01
0.6725,1.10E-01
0.673,8.46E-02
0.6735,6.40E-02
0.674,4.65E-02
0.6745,3.13E-02
0.675,1.75E-02
0.6755,4.64E-03
0.676,-7.95E-03
0.6765,-2.08E-02
0.677,-3.45E-02
0.6775,-4.96E-02
0.678,-6.69E-02
0.6785,-8.69E-02
0.679,-1.10E-01
0.6795,-1.37E-01
0.68,-1.67E-01
0.6805,-1.98E-01
0.681,-2.27E-01
0.6815,-2.51E-01
0.682,-2.65E-01
0.6825,-2.70E-01
0.683,-2.67E-01
0.6835,-2.57E-01
0.684,-2.43E-01
0.6845,-2.25E-01
0.685,-2.06E-01
0.6855,-1.87E-01
0.686,-1.67E-01
0.6865,-1.48E-01
0.687,-1.29E-01
0.6875,-1.11E-01
0.688,-9.33E-02
0.6885,-7.65E-02
0.689,-6.02E-02
0.6895,-4.43E-02
0.69,-2.86E-02
0.6905,-1.32E-02
0.691,2.13E-03
0.6915,1.74E-02
0.692,3.26E-02
0.6925,4.77E-02
0.693,6.26E-02
0.6935,7.70E-02
0.694,9.08E-02
0.6945,1.04E-01
0.695,1.15E-01
0.6955,1.24E-01
0.696,1.32E-01
0.6965,1.36E-01
0.697,1.39E-01
0.6975,1.40E-01
0.698,1.38E-01
0.6985,1.35E-01
0.699,1.31E-01
0.6995,1.26E-01
0.7,1.20E-01
0.7005,1.14E-01
0.701,1.08E-01
0.7015,1.02E-01
0.702,9.60E-02
0.7025,9.01E-02
0.703,8.45E-02
0.7035,7.91E-02
0.704,7.40E-02
0.7045,6.93E-02
0.705,6.48E-02
0.7055,6.06E-02
0.706,5.67E-02
0.7065,5.31E-02
0.707,4.98E-02
0.7075,4.68E-02
0.708,4.40E-02
0.7085,4.14E-02
0.709,3.90E-02
0.7095,3.69E-02
0.71,3.50E-02
0.7105,3.32E-02
0.711,3.17E-02
0.7115,3.03E-02
0.712,2.90E-02
0.7125,2.79E-02
0.713,2.70E-02
0.7135,2.61E-02
0.714,2.54E-02
0.7145,2.49E-02
0.715,2.44E-02
0.7155,2.40E-02
0.716,2.38E-02
0.7165,2.36E-02
0.717,2.35E-02
0.7175,2.35E-02
0.718,2.36E-02
0.7185,2.38E-02
0.719,2.40E-02
0.7195,2.43E-02
0.72,2.47E-02
0.7205,2.51E-02
0.721,2.56E-02
0.7215,2.62E-02
0.722,2.68E-02
0.7225,2.75E-02
0.723,2.82E-02
0.7235,2.90E-02
0.724,2.98E-02
0.7245,3.07E-02
0.725,3.16E-02
0.7255,3.25E-02
0.726,3.35E-02
0.7265,3.46E-02
0.727,3.56E-02
0.7275,3.67E-02
0.728,3.78E-02
0.7285,3.89E-02
0.729,4.00E-02
0.7295,4.11E-02
0.73,4.21E-02
0.7305,4.31E-02
0.731,4.40E-02
0.7315,4.49E-02
0.732,4.55E-02
0.7325,4.61E-02
0.733,4.64E-02
0.7335,4.64E-02
0.734,4.60E-02
0.7345,4.53E-02
0.735,4.40E-02
0.7355,4.20E-02
0.736,3.92E-02
0.7365,3.55E-02
0.737,3.06E-02
0.7375,2.44E-02
0.738,1.69E-02
0.7385,7.76E-03
0.739,-2.79E-03
0.7395,-1.45E-02
0.74,-2.68E-02
0.7405,-3.86E-02
0.741,-4.87E-02
0.7415,-5.55E-02
0.742,-5.77E-02
0.7425,-5.41E-02
0.743,-4.40E-02
0.7435,-2.66E-02
0.744,-9.17E-04
0.7445,3.53E-02
0.745,8.69E-02
0.7455,1.65E-01
0.746,2.89E-01
0.7465,4.62E-01
0.747,5.64E-01
0.7475,5.15E-01
0.748,4.15E-01
0.7485,3.24E-01
0.749,2.52E-01
0.7495,1.97E-01
0.75,1.54E-01
0.7505,1.20E-01
0.751,9.33E-02
0.7515,7.13E-02
0.752,5.29E-02
0.7525,3.72E-02
0.753,2.33E-02
0.7535,1.08E-02
0.754,-9.67E-04
0.7545,-1.24E-02
0.755,-2.40E-02
0.7555,-3.63E-02
0.756,-4.96E-02
0.7565,-6.45E-02
0.757,-8.15E-02
0.7575,-1.01E-01
0.758,-1.24E-01
0.7585,-1.49E-01
0.759,-1.76E-01
0.7595,-2.02E-01
0.76,-2.26E-01
0.7605,-2.44E-01
0.761,-2.54E-01
0.7615,-2.57E-01
0.762,-2.53E-01
0.7625,-2.43E-01
0.763,-2.30E-01
0.7635,-2.13E-01
0.764,-1.96E-01
0.7645,-1.77E-01
0.765,-1.59E-01
0.7655,-1.41E-01
0.766,-1.23E-01
0.7665,-1.06E-01
0.767,-8.96E-02
0.7675,-7.35E-02
0.768,-5.80E-02
0.7685,-4.27E-02
0.769,-2.78E-02
0.7695,-1.31E-02
0.77,1.45E-03
0.7705,1.59E-02
0.771,3.03E-02
0.7715,4.46E-02
0.772,5.86E-02
0.7725,7.23E-02
0.773,8.53E-02
0.7735,9.74E-02
0.774,1.08E-01
0.7745,1.18E-01
0.775,1.25E-01
0.7755,1.30E-01
0.776,1.33E-01
0.7765,1.35E-01
0.777,1.34E-01
0.7775,1.31E-01
0.778,1.28E-01
0.7785,1.23E-01
0.779,1.18E-01
0.7795,1.12E-01
0.78,1.06E-01
0.7805,1.01E-01
0.781,9.48E-02
0.7815,8.91E-02
0.782,8.37E-02
0.7825,7.85E-02
0.783,7.37E-02
0.7835,6.91E-02
0.784,6.48E-02
0.7845,6.09E-02
0.785,5.72E-02
0.7855,5.38E-02
0.786,5.07E-02
0.7865,4.79E-02
0.787,4.53E-02
0.7875,4.29E-02
0.788,4.08E-02
0.7885,3.89E-02
0.789,3.72E-02
0.7895,3.57E-02
0.79,3.44E-02
0.7905,3.32E-02
0.791,3.22E-02
0.7915,3.14E-02
0.792,3.07E-02
0.7925,3.01E-02
0.793,2.97E-02
0.7935,2.94E-02
0.794,2.92E-02
0.7945,2.91E-02
0.795,2.91E-02
0.7955,2.92E-02
0.796,2.94E-02
0.7965,2.97E-02
0.797,3.01E-02
0.7975,3.05E-02
0.798,3.10E-02
0.7985,3.16E-02
0.799,3.23E-02
0.7995,3.30E-02
0.8,3.37E-02
0.8005,3.45E-02
0.801,3.53E-02
0.8015,3.61E-02
0.802,3.70E-02
0.8025,3.78E-02
0.803,3.85E-02
0.8035,3.92E-02
0.804,3.99E-02
0.8045,4.03E-02
0.805,4.07E-02
0.8055,4.08E-02
0.806,4.06E-02
0.8065,4.00E-02
0.807,3.90E-02
0.8075,3.75E-02
0.808,3.53E-02
0.8085,3.23E-02
0.809,2.84E-02
0.8095,2.33E-02
0.81,1.71E-02
0.8105,9.51E-03
0.811,6.49E-04
0.8115,-9.36E-03
0.812,-2.01E-02
0.8125,-3.09E-02
0.813,-4.07E-02
0.8135,-4.82E-02
0.814,-5.22E-02
0.8145,-5.14E-02
0.815,-4.50E-02
0.8155,-3.21E-02
0.816,-1.20E-02
0.8165,1.68E-02
0.817,5.72E-02
0.8175,1.15E-01
0.818,2.04E-01
0.8185,3.41E-01
0.819,4.99E-01
0.8195,5.46E-01
0.82,4.75E-01
0.8205,3.79E-01
0.821,2.97E-01
0.8215,2.32E-01
0.822,1.81E-01
0.8225,1.42E-01
0.823,1.11E-01
0.8235,8.54E-02
0.824,6.47E-02
0.8245,4.71E-02
0.825,3.18E-02
0.8255,1.81E-02
0.826,5.18E-03
0.8265,-7.35E-03
0.827,-2.01E-02
0.8275,-3.36E-02
0.828,-4.86E-02
0.8285,-6.55E-02
0.829,-8.52E-02
0.8295,-1.08E-01
0.83,-1.35E-01
0.8305,-1.64E-01
0.831,-1.95E-01
0.8315,-2.24E-01
0.832,-2.48E-01
0.8325,-2.64E-01
0.833,-2.70E-01
0.8335,-2.67E-01
0.834,-2.58E-01
0.8345,-2.44E-01
0.835,-2.27E-01
0.8355,-2.08E-01
0.836,-1.88E-01
0.8365,-1.69E-01
0.837,-1.49E-01
0.8375,-1.31E-01
0.838,-1.13E-01
0.8385,-9.52E-02
0.839,-7.83E-02
0.8395,-6.20E-02
0.84,-4.61E-02
0.8405,-3.04E-02
0.841,-1.50E-02
0.8415,2.68E-04
0.842,1.55E-02
0.8425,3.07E-02
0.843,4.57E-02
0.8435,6.06E-02
0.844,7.51E-02
0.8445,8.89E-02
0.845,1.02E-01
0.8455,1.13E-01
0.846,1.23E-01
0.8465,1.30E-01
0.847,1.36E-01
0.8475,1.39E-01
0.848,1.39E-01
0.8485,1.38E-01
0.849,1.35E-01
0.8495,1.31E-01
0.85,1.26E-01
0.8505,1.21E-01
0.851,1.15E-01
0.8515,1.09E-01
0.852,1.03E-01
0.8525,9.66E-02
0.853,9.07E-02
0.8535,8.51E-02
0.854,7.97E-02
0.8545,7.46E-02
0.855,6.98E-02
0.8555,6.53E-02
0.856,6.11E-02
0.8565,5.72E-02
0.857,5.36E-02
0.8575,5.03E-02
0.858,4.72E-02
0.8585,4.44E-02
0.859,4.18E-02
0.8595,3.94E-02
0.86,3.73E-02
0.8605,3.53E-02
0.861,3.36E-02
0.8615,3.20E-02
0.862,3.06E-02
0.8625,2.93E-02
0.863,2.82E-02
0.8635,2.73E-02
0.864,2.64E-02
0.8645,2.57E-02
0.865,2.52E-02
0.8655,2.47E-02
0.866,2.43E-02
0.8665,2.41E-02
0.867,2.39E-02
0.8675,2.38E-02
0.868,2.38E-02
0.8685,2.39E-02
0.869,2.41E-02
0.8695,2.43E-02
0.87,2.46E-02
0.8705,2.50E-02
0.871,2.54E-02
0.8715,2.59E-02
0.872,2.65E-02
0.8725,2.71E-02
0.873,2.78E-02
0.8735,2.86E-02
0.874,2.93E-02
0.8745,3.02E-02
0.875,3.11E-02
0.8755,3.20E-02
0.876,3.30E-02
0.8765,3.40E-02
0.877,3.50E-02
0.8775,3.61E-02
0.878,3.71E-02
0.8785,3.82E-02
0.879,3.93E-02
0.8795,4.04E-02
0.88,4.14E-02
0.8805,4.25E-02
0.881,4.34E-02
0.8815,4.43E-02
0.882,4.50E-02
0.8825,4.56E-02
0.883,4.60E-02
0.8835,4.62E-02
0.884,4.60E-02
0.8845,4.55E-02
0.885,4.44E-02
0.8855,4.28E-02
0.886,4.04E-02
0.8865,3.71E-02
0.887,3.28E-02
0.8875,2.73E-02
0.888,2.04E-02
0.8885,1.20E-02
0.889,2.19E-03
0.8895,-8.99E-03
0.89,-2.10E-02
0.8905,-3.32E-02
0.891,-4.42E-02
0.8915,-5.27E-02
0.892,-5.71E-02
0.8925,-5.63E-02
0.893,-4.92E-02
0.8935,-3.53E-02
0.894,-1.37E-02
0.8945,1.72E-02
0.895,6.08E-02
0.8955,1.25E-01
0.896,2.24E-01
0.8965,3.79E-01
0.897,5.37E-01
0.8975,5.50E-01
0.898,4.62E-01
0.8985,3.64E-01
0.899,2.83E-01
0.8995,2.21E-01
0.9,1.73E-01
0.9005,1.35E-01
0.901,1.05E-01
0.9015,8.10E-02
0.902,6.10E-02
0.9025,4.42E-02
0.903,2.95E-02
0.9035,1.64E-02
0.904,4.35E-03
0.9045,-7.24E-03
0.905,-1.88E-02
0.9055,-3.07E-02
0.906,-4.36E-02
0.9065,-5.78E-02
0.907,-7.39E-02
0.9075,-9.25E-02
0.908,-1.14E-01
0.9085,-1.38E-01
0.909,-1.65E-01
0.9095,-1.92E-01
0.91,-2.17E-01
0.9105,-2.38E-01
0.911,-2.52E-01
0.9115,-2.58E-01
0.912,-2.56E-01
0.9125,-2.48E-01
0.913,-2.36E-01
0.9135,-2.21E-01
0.914,-2.03E-01
0.9145,-1.85E-01
0.915,-1.67E-01
0.9155,-1.48E-01
0.916,-1.30E-01
0.9165,-1.13E-01
0.917,-9.62E-02
0.9175,-7.99E-02
0.918,-6.41E-02
0.9185,-4.88E-02
0.919,-3.37E-02
0.9195,-1.89E-02
0.92,-4.27E-03
0.9205,1.03E-02
0.921,2.47E-02
0.9215,3.91E-02
0.922,5.32E-02
0.9225,6.71E-02
0.923,8.04E-02
0.9235,9.30E-02
0.924,1.04E-01
0.9245,1.14E-01
0.925,1.23E-01
0.9255,1.29E-01
0.926,1.33E-01
0.9265,1.35E-01
0.927,1.34E-01
0.9275,1.33E-01
0.928,1.29E-01
0.9285,1.25E-01
0.929,1.20E-01
0.9295,1.15E-01
0.93,1.09E-01
0.9305,1.03E-01
0.931,9.71E-02
0.9315,9.14E-02
0.932,8.58E-02
0.9325,8.06E-02
0.933,7.56E-02
0.9335,7.09E-02
0.934,6.65E-02
0.9345,6.24E-02
0.935,5.86E-02
0.9355,5.51E-02
0.936,5.19E-02
0.9365,4.89E-02
0.937,4.62E-02
0.9375,4.38E-02
0.938,4.16E-02
0.9385,3.96E-02
0.939,3.78E-02
0.9395,3.62E-02
0.94,3.48E-02
0.9405,3.35E-02
0.941,3.25E-02
0.9415,3.15E-02
0.942,3.08E-02
0.9425,3.02E-02
0.943,2.97E-02
0.9435,2.93E-02
0.944,2.90E-02
0.9445,2.89E-02
0.945,2.88E-02
0.9455,2.89E-02
0.946,2.91E-02
0.9465,2.93E-02
0.947,2.96E-02
0.9475,3.00E-02
0.948,3.05E-02
0.9485,3.11E-02
0.949,3.17E-02
0.9495,3.24E-02
0.95,3.31E-02
0.9505,3.39E-02
0.951,3.47E-02
0.9515,3.55E-02
0.952,3.64E-02
0.9525,3.72E-02
0.953,3.80E-02
0.9535,3.88E-02
0.954,3.95E-02
0.9545,4.01E-02
0.955,4.06E-02
0.9555,4.10E-02
0.956,4.10E-02
0.9565,4.09E-02
0.957,4.03E-02
0.9575,3.93E-02
0.958,3.77E-02
0.9585,3.55E-02
0.959,3.25E-02
0.9595,2.85E-02
0.96,2.34E-02
0.9605,1.71E-02
0.961,9.46E-03
0.9615,5.11E-04
0.962,-9.58E-03
0.9625,-2.04E-02
0.963,-3.12E-02
0.9635,-4.10E-02
0.964,-4.85E-02
0.9645,-5.24E-02
0.965,-5.15E-02
0.9655,-4.48E-02
0.966,-3.17E-02
0.9665,-1.12E-02
0.967,1.79E-02
0.9675,5.89E-02
0.968,1.18E-01
0.9685,2.09E-01
0.969,3.48E-01
0.9695,5.05E-01
0.97,5.45E-01
0.9705,4.71E-01
0.971,3.76E-01
0.9715,2.94E-01
0.972,2.29E-01
0.9725,1.79E-01
0.973,1.40E-01
0.9735,1.09E-01
0.974,8.45E-02
0.9745,6.39E-02
0.975,4.64E-02
0.9755,3.12E-02
0.976,1.75E-02
0.9765,4.71E-03
0.977,-7.78E-03
0.9775,-2.05E-02
0.978,-3.40E-02
0.9785,-4.89E-02
0.979,-6.58E-02
0.9795,-8.54E-02
0.98,-1.08E-01
0.9805,-1.35E-01
0.981,-1.64E-01
0.9815,-1.95E-01
0.982,-2.24E-01
0.9825,-2.47E-01
0.983,-2.63E-01
0.9835,-2.69E-01
0.984,-2.67E-01
0.9845,-2.58E-01
0.985,-2.44E-01
0.9855,-2.27E-01
0.986,-2.08E-01
0.9865,-1.88E-01
0.987,-1.69E-01
0.9875,-1.50E-01
0.988,-1.31E-01
0.9885,-1.13E-01
0.989,-9.54E-02
0.9895,-7.85E-02
0.99,-6.22E-02
0.9905,-4.63E-02
0.991,-3.07E-02
0.9915,-1.53E-02
0.992,-5.81E-05
0.9925,1.51E-02
0.993,3.03E-02
0.9935,4.53E-02
0.994,6.01E-02
0.9945,7.46E-02
0.995,8.84E-02
0.9955,1.01E-01
0.996,1.13E-01
0.9965,1.22E-01
0.997,1.30E-01
0.9975,1.35E-01
0.998,1.38E-01
0.9985,1.39E-01
0.999,1.38E-01
0.9995,1.35E-01
1,1.31E-01
1.0005,1.26E-01
1.001,1.21E-01
1.0015,1.15E-01
1.002,1.09E-01
1.0025,1.03E-01
1.003,9.67E-02
1.0035,9.08E-02
1.004,8.52E-02
1.0045,7.98E-02
1.005,7.47E-02
1.0055,6.99E-02
1.006,6.54E-02
1.0065,6.12E-02
1.007,5.73E-02
1.0075,5.37E-02
1.008,5.04E-02
1.0085,4.73E-02
1.009,4.45E-02
1.0095,4.19E-02
1.01,3.95E-02
1.0105,3.74E-02
1.011,3.54E-02
1.0115,3.37E-02
1.012,3.21E-02
1.0125,3.07E-02
1.013,2.95E-02
1.0135,2.84E-02
1.014,2.74E-02
1.0145,2.66E-02
1.015,2.59E-02
1.0155,2.53E-02
1.016,2.49E-02
1.0165,2.45E-02
1.017,2.43E-02
1.0175,2.41E-02
1.018,2.40E-02
1.0185,2.40E-02
1.019,2.41E-02
1.0195,2.43E-02
1.02,2.46E-02
1.0205,2.49E-02
1.021,2.53E-02
1.0215,2.57E-02
1.022,2.62E-02
1.0225,2.68E-02
1.023,2.75E-02
1.0235,2.81E-02
1.024,2.89E-02
1.0245,2.97E-02
1.025,3.05E-02
1.0255,3.14E-02
1.026,3.24E-02
1.0265,3.33E-02
1.027,3.43E-02
1.0275,3.54E-02
1.028,3.64E-02
1.0285,3.75E-02
1.029,3.86E-02
1.0295,3.97E-02
1.03,4.07E-02
1.0305,4.18E-02
1.031,4.28E-02
1.0315,4.37E-02
1.032,4.45E-02
1.0325,4.52E-02
1.033,4.57E-02
1.0335,4.60E-02
1.034,4.60E-02
1.0345,4.57E-02
1.035,4.49E-02
1.0355,4.36E-02
1.036,4.16E-02
1.0365,3.88E-02
1.037,3.51E-02
1.0375,3.02E-02
1.038,2.41E-02
1.0385,1.65E-02
1.039,7.47E-03
1.0395,-3.02E-03
1.04,-1.47E-02
1.0405,-2.68E-02
1.041,-3.85E-02
1.0415,-4.85E-02
1.042,-5.52E-02
1.0425,-5.72E-02
1.043,-5.35E-02
1.0435,-4.33E-02
1.044,-2.58E-02
1.0445,-8.87E-05
1.045,3.62E-02
1.0455,8.80E-02
1.046,1.66E-01
1.0465,2.90E-01
1.047,4.63E-01
1.0475,5.63E-01
1.048,5.13E-01
1.0485,4.14E-01
1.049,3.23E-01
1.0495,2.52E-01
1.05,1.96E-01
1.0505,1.54E-01
1.051,1.20E-01
1.0515,9.30E-02
1.052,7.11E-02
1.0525,5.27E-02
1.053,3.70E-02
1.0535,2.31E-02
1.054,1.06E-02
1.0545,-1.25E-03
1.055,-1.28E-02
1.0555,-2.45E-02
1.056,-3.69E-02
1.0565,-5.04E-02
1.057,-6.56E-02
1.0575,-8.29E-02
1.058,-1.03E-01
1.0585,-1.26E-01
1.059,-1.52E-01
1.0595,-1.79E-01
1.06,-2.05E-01
1.0605,-2.29E-01
1.061,-2.46E-01
1.0615,-2.56E-01
1.062,-2.58E-01
1.0625,-2.53E-01
1.063,-2.43E-01
1.0635,-2.29E-01
1.064,-2.12E-01
1.0645,-1.94E-01
1.065,-1.76E-01
1.0655,-1.57E-01
1.066,-1.39E-01
1.0665,-1.21E-01
1.067,-1.04E-01
1.0675,-8.77E-02
1.068,-7.16E-02
1.0685,-5.61E-02
1.069,-4.08E-02
1.0695,-2.59E-02
1.07,-1.12E-02
1.0705,3.44E-03
1.071,1.80E-02
1.0715,3.24E-02
1.072,4.67E-02
1.0725,6.07E-02
1.073,7.44E-02
1.0735,8.73E-02
1.074,9.94E-02
1.0745,1.10E-01
1.075,1.19E-01
1.0755,1.26E-01
1.076,1.31E-01
1.0765,1.34E-01
1.077,1.35E-01
1.0775,1.34E-01
1.078,1.31E-01
1.0785,1.27E-01
1.079,1.23E-01
1.0795,1.17E-01
1.08,1.12E-01
1.0805,1.06E-01
1.081,9.99E-02
1.0815,9.41E-02
1.082,8.84E-02
1.0825,8.30E-02
1.083,7.79E-02
1.0835,7.31E-02
1.084,6.85E-02
1.0845,6.43E-02
1.085,6.03E-02
1.0855,5.67E-02
1.086,5.33E-02
1.0865,5.03E-02
1.087,4.74E-02
1.0875,4.49E-02
1.088,4.25E-02
1.0885,4.04E-02
1.089,3.85E-02
1.0895,3.68E-02
1.09,3.53E-02
1.0905,3.40E-02
1.091,3.29E-02
1.0915,3.19E-02
1.092,3.10E-02
1.0925,3.03E-02
1.093,2.97E-02
1.0935,2.93E-02
1.094,2.90E-02
1.0945,2.88E-02
1.095,2.87E-02
1.0955,2.87E-02
1.096,2.88E-02
1.0965,2.90E-02
1.097,2.93E-02
1.0975,2.96E-02
1.098,3.01E-02
1.0985,3.06E-02
1.099,3.12E-02
1.0995,3.18E-02
1.1,3.25E-02
1.1005,3.33E-02
1.101,3.40E-02
1.1015,3.49E-02
1.102,3.57E-02
1.1025,3.66E-02
1.103,3.74E-02
1.1035,3.83E-02
1.104,3.90E-02
1.1045,3.98E-02
1.105,4.04E-02
1.1055,4.09E-02
1.106,4.12E-02
1.1065,4.13E-02
1.107,4.10E-02
1.1075,4.05E-02
1.108,3.94E-02
1.1085,3.78E-02
1.109,3.55E-02
1.1095,3.24E-02
1.11,2.83E-02
1.1105,2.31E-02
1.111,1.67E-02
1.1115,8.90E-03
1.112,-1.86E-04
1.1125,-1.04E-02
1.113,-2.13E-02
1.1135,-3.21E-02
1.114,-4.18E-02
1.1145,-4.91E-02
1.115,-5.26E-02
1.1155,-5.13E-02
1.116,-4.40E-02
1.1165,-3.03E-02
1.117,-9.16E-03
1.1175,2.09E-02
1.118,6.33E-02
1.1185,1.25E-01
1.119,2.19E-01
1.1195,3.64E-01
1.12,5.16E-01
1.1205,5.42E-01
1.121,4.63E-01
1.1215,3.68E-01
1.122,2.87E-01
1.1225,2.24E-01
1.123,1.75E-01
1.1235,1.37E-01
1.124,1.07E-01
1.1245,8.24E-02
1.125,6.21E-02
1.1255,4.49E-02
1.126,2.99E-02
1.1265,1.63E-02
1.127,3.61E-03
1.1275,-8.85E-03
1.128,-2.16E-02
1.1285,-3.51E-02
1.129,-5.00E-02
1.1295,-6.71E-02
1.13,-8.68E-02
1.1305,-1.10E-01
1.131,-1.36E-01
1.1315,-1.66E-01
1.132,-1.96E-01
1.1325,-2.25E-01
1.133,-2.48E-01
1.1335,-2.63E-01
1.134,-2.69E-01
1.1345,-2.66E-01
1.135,-2.57E-01
1.1355,-2.43E-01
1.136,-2.26E-01
1.1365,-2.07E-01
1.137,-1.87E-01
1.1375,-1.68E-01
1.138,-1.49E-01
1.1385,-1.30E-01
1.139,-1.12E-01
1.1395,-9.45E-02
1.14,-7.77E-02
1.1405,-6.14E-02
1.141,-4.56E-02
1.1415,-3.00E-02
1.142,-1.46E-02
1.1425,5.88E-04
1.143,1.57E-02
1.1435,3.08E-02
1.144,4.58E-02
1.1445,6.06E-02
1.145,7.50E-02
1.1455,8.88E-02
1.146,1.02E-01
1.1465,1.13E-01
1.147,1.22E-01
1.1475,1.30E-01
1.148,1.35E-01
1.1485,1.38E-01
1.149,1.39E-01
1.1495,1.38E-01
1.15,1.35E-01
1.1505,1.31E-01
1.151,1.26E-01
1.1515,1.20E-01
1.152,1.15E-01
1.1525,1.08E-01
1.153,1.02E-01
1.1535,9.64E-02
1.154,9.05E-02
1.1545,8.49E-02
1.155,7.95E-02
1.1555,7.45E-02
1.156,6.97E-02
1.1565,6.52E-02
1.157,6.11E-02
1.1575,5.72E-02
1.158,5.36E-02
1.1585,5.03E-02
1.159,4.72E-02
1.1595,4.44E-02
1.16,4.18E-02
1.1605,3.95E-02
1.161,3.74E-02
1.1615,3.54E-02
1.162,3.37E-02
1.1625,3.21E-02
1.163,3.08E-02
1.1635,2.95E-02
1.164,2.84E-02
1.1645,2.75E-02
1.165,2.67E-02
1.1655,2.60E-02
1.166,2.55E-02
1.1665,2.50E-02
1.167,2.47E-02
1.1675,2.44E-02
1.168,2.43E-02
1.1685,2.42E-02
1.169,2.42E-02
1.1695,2.43E-02
1.17,2.45E-02
1.1705,2.48E-02
1.171,2.51E-02
1.1715,2.55E-02
1.172,2.60E-02
1.1725,2.65E-02
1.173,2.71E-02
1.1735,2.77E-02
1.174,2.84E-02
1.1745,2.92E-02
1.175,3.00E-02
1.1755,3.09E-02
1.176,3.18E-02
1.1765,3.27E-02
1.177,3.37E-02
1.1775,3.47E-02
1.178,3.57E-02
1.1785,3.68E-02
1.179,3.79E-02
1.1795,3.90E-02
1.18,4.00E-02
1.1805,4.11E-02
1.181,4.21E-02
1.1815,4.31E-02
1.182,4.39E-02
1.1825,4.47E-02
1.183,4.53E-02
1.1835,4.57E-02
1.184,4.59E-02
1.1845,4.58E-02
1.185,4.52E-02
1.1855,4.42E-02
1.186,4.27E-02
1.1865,4.04E-02
1.187,3.72E-02
1.1875,3.30E-02
1.188,2.76E-02
